Turn, Event, Origin City, Destination City, Attached Resource, Origin Yields
116, Route Ended (Plundered), LOC_CITY_NAME_ATHENS, LOC_CITY_NAME_SPARTA,Resource -1 (x0),Origin Yields,3.00,1.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
117, Route Ended (Expired), LOC_CITY_NAME_VALLETTA, LOC_CITY_NAME_NARANJO,Resource -1 (x0),Origin Yields,0.00,0.00,4.00,1.00,1.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
118, Route Ended (Expired), LOC_CITY_NAME_KANDY, LOC_CITY_NAME_TUBAN,Resource -1 (x0),Origin Yields,0.00,0.00,7.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
118, Route Started, LOC_CITY_NAME_VALLETTA, LOC_CITY_NAME_NARANJO,Resource -1 (x0),Origin Yields,0.00,0.00,4.00,1.00,1.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
119, Route Started, LOC_CITY_NAME_KANDY, LOC_CITY_NAME_MAJAPAHIT,Resource -1 (x0),Origin Yields,0.00,0.00,7.00,1.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
121, Route Started, LOC_CITY_NAME_CARDIFF, LOC_CITY_NAME_QUITO,Resource -1 (x0),Origin Yields,0.00,0.00,3.00,0.00,0.00,1.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
121, Route Started, LOC_CITY_NAME_RAPA_NUI, LOC_CITY_NAME_CARDIFF,Resource -1 (x0),Origin Yields,0.00,0.00,4.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
121, Route Ended (Expired), LOC_CITY_NAME_PALENQUE_MAYA, LOC_CITY_NAME_YOKIB,Resource -1 (x0),Origin Yields,5.00,3.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
123, Route Started, LOC_CITY_NAME_CHICHEN_ITZA, LOC_CITY_NAME_YOKIB,Resource -1 (x0),Origin Yields,5.00,3.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
125, Route Ended (Expired), LOC_CITY_NAME_OTTAWA, LOC_CITY_NAME_HAMILTON,Resource -1 (x0),Origin Yields,1.00,1.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
126, Route Ended (Expired), LOC_CITY_NAME_BOGOTA, LOC_CITY_NAME_RAPA_NUI,Resource -1 (x0),Origin Yields,0.00,0.00,7.00,0.00,1.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
126, Route Started, LOC_CITY_NAME_OTTAWA, LOC_CITY_NAME_QUEBEC_CITY,Resource -1 (x0),Origin Yields,1.00,1.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
127, Route Started, LOC_CITY_NAME_BOGOTA, LOC_CITY_NAME_OTTAWA,Resource -1 (x0),Origin Yields,0.00,0.00,7.00,0.00,0.00,1.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
128, Route Ended (War Declared), LOC_CITY_NAME_WENTE_MAPU, LOC_CITY_NAME_CULLEN,Resource -1 (x0),Origin Yields,0.00,0.00,3.00,1.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
128, Route Started, LOC_CITY_NAME_WENTE_MAPU, CROOKED THRONE,Resource -1 (x0),Origin Yields,2.00,0.00,6.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,2.00,0.00,0.00,0.00
128, Route Ended (Expired), LOC_CITY_NAME_JERUSALEM, LOC_CITY_NAME_KWILA,Resource -1 (x0),Origin Yields,0.00,0.00,4.00,1.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
128, Route Ended (Plundered), LOC_CITY_NAME_KANDY, LOC_CITY_NAME_MAJAPAHIT,Resource -1 (x0),Origin Yields,0.00,0.00,7.00,1.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
126, Route Ended (Expired), LOC_CITY_NAME_BOGOTA, LOC_CITY_NAME_RAPA_NUI,Resource -1 (x0),Origin Yields,0.00,0.00,7.00,0.00,1.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
126, Route Started, LOC_CITY_NAME_OTTAWA, LOC_CITY_NAME_QUEBEC_CITY,Resource -1 (x0),Origin Yields,1.00,1.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
127, Route Started, LOC_CITY_NAME_BOGOTA, LOC_CITY_NAME_OTTAWA,Resource -1 (x0),Origin Yields,0.00,0.00,7.00,0.00,0.00,1.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
128, Route Ended (War Declared), LOC_CITY_NAME_WENTE_MAPU, LOC_CITY_NAME_CULLEN,Resource -1 (x0),Origin Yields,0.00,0.00,3.00,1.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
128, Route Started, LOC_CITY_NAME_WENTE_MAPU, CROOKED THRONE,Resource -1 (x0),Origin Yields,2.00,0.00,6.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,2.00,0.00,0.00,0.00
128, Route Ended (Expired), LOC_CITY_NAME_JERUSALEM, LOC_CITY_NAME_KWILA,Resource -1 (x0),Origin Yields,0.00,0.00,4.00,1.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
128, Route Ended (Plundered), LOC_CITY_NAME_KANDY, LOC_CITY_NAME_MAJAPAHIT,Resource -1 (x0),Origin Yields,0.00,0.00,7.00,1.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
129, Route Started, LOC_CITY_NAME_JERUSALEM, Velkor-Daro,Resource -1 (x0),Origin Yields,2.00,0.00,3.00,1.00,1.00,0.00,Destination Yields,0.00,0.00,2.00,0.00,0.00,0.00
131, Route Started, LOC_CITY_NAME_OTTAWA, LOC_CITY_NAME_LA_VENTA,Resource -1 (x0),Origin Yields,0.00,0.00,3.00,0.00,0.00,1.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
136, Route Ended (Expired), LOC_CITY_NAME_KWILA, LOC_CITY_NAME_MBUMBI,Resource -1 (x0),Origin Yields,3.00,1.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
137, Route Started, LOC_CITY_NAME_KWILA, LOC_CITY_NAME_YOKIB,Resource -1 (x0),Origin Yields,0.00,1.00,5.00,1.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
137, Route Started, LOC_CITY_NAME_ARMAGH, Verrinok,Resource -1 (x0),Origin Yields,2.00,0.00,3.00,0.00,1.00,0.00,Destination Yields,0.00,0.00,2.00,0.00,0.00,0.00
137, Route Ended (Expired), LOC_CITY_NAME_LA_VENTA, LOC_CITY_NAME_OTTAWA,Resource -1 (x0),Origin Yields,0.00,0.00,7.00,0.00,0.00,1.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
137, Route Ended (War Declared), LOC_CITY_NAME_KWILA, LOC_CITY_NAME_YOKIB,Resource -1 (x0),Origin Yields,0.00,1.00,5.00,1.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
138, Route Started, LOC_CITY_NAME_KWILA, LOC_CITY_NAME_MBUMBI,Resource -1 (x0),Origin Yields,3.00,1.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
138, Route Started, LOC_CITY_NAME_LA_VENTA, LOC_CITY_NAME_WASHINGTON,Resource -1 (x0),Origin Yields,0.00,0.00,3.00,1.00,0.00,1.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
139, Route Ended (War Declared), LOC_CITY_NAME_WENTE_MAPU, CROOKED THRONE,Resource -1 (x0),Origin Yields,2.00,0.00,6.00,1.00,0.00,0.00,Destination Yields,0.00,0.00,2.00,0.00,0.00,0.00
139, Route Ended (War Declared), LOC_CITY_NAME_JERUSALEM, Velkor-Daro,Resource -1 (x0),Origin Yields,2.00,0.00,3.00,1.00,1.00,0.00,Destination Yields,0.00,0.00,2.00,0.00,0.00,0.00
140, Route Started, LOC_CITY_NAME_WENTE_MAPU, LOC_CITY_NAME_KWILA,Resource -1 (x0),Origin Yields,0.00,0.00,3.00,1.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
140, Route Started, LOC_CITY_NAME_ATHENS, LOC_CITY_NAME_BOGOTA,Resource -1 (x0),Origin Yields,0.00,0.00,6.00,1.00,0.00,1.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
140, Route Started, LOC_CITY_NAME_JERUSALEM, Velkor-Daro,Resource -1 (x0),Origin Yields,2.00,0.00,3.00,1.00,1.00,0.00,Destination Yields,0.00,0.00,2.00,0.00,0.00,0.00
141, Route Started, LOC_CITY_NAME_CARTAGENA_DE_INDIAS, LOC_CITY_NAME_LISBON,Resource -1 (x0),Origin Yields,0.00,0.00,16.75,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
141, Route Ended (Plundered), CROOKED THRONE, LOC_CITY_NAME_HATTUSA,Resource -1 (x0),Origin Yields,0.00,0.00,9.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
143, Route Ended (War Declared), LOC_CITY_NAME_ATHENS, LOC_CITY_NAME_BOGOTA,Resource -1 (x0),Origin Yields,0.00,0.00,6.00,1.00,0.00,1.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
143, Route Ended (War Declared), LOC_CITY_NAME_CARDIFF, LOC_CITY_NAME_QUITO,Resource -1 (x0),Origin Yields,0.00,0.00,3.00,0.00,0.00,1.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
143, Route Ended (War Declared), LOC_CITY_NAME_RAPA_NUI, LOC_CITY_NAME_CARDIFF,Resource -1 (x0),Origin Yields,0.00,0.00,3.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
143, Route Started, LOC_CITY_NAME_RAPA_NUI, LOC_CITY_NAME_CARTAGENA_DE_INDIAS,Resource -1 (x0),Origin Yields,0.00,1.00,3.00,0.00,1.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
145, Route Ended (Plundered), LOC_CITY_NAME_WENTE_MAPU, LOC_CITY_NAME_KWILA,Resource -1 (x0),Origin Yields,0.00,0.00,3.00,1.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
146, Route Ended (Plundered), LOC_CITY_NAME_KWILA, LOC_CITY_NAME_MBUMBI,Resource -1 (x0),Origin Yields,3.00,1.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
147, Route Ended (Expired), LOC_CITY_NAME_WASHINGTON, LOC_CITY_NAME_NEW_YORK,Resource -1 (x0),Origin Yields,2.00,1.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
147, Route Started, LOC_CITY_NAME_SAIS, LOC_CITY_NAME_MEMPHIS,Resource -1 (x0),Origin Yields,1.00,1.00,2.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
148, Route Started, LOC_CITY_NAME_WASHINGTON, LOC_CITY_NAME_RAPA_NUI,Resource -1 (x0),Origin Yields,0.00,0.00,12.39,0.00,1.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
148, Route Started, LOC_CITY_NAME_NARANJO, LOC_CITY_NAME_YOKIB,Resource -1 (x0),Origin Yields,3.00,3.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
151, Route Started, CROOKED THRONE, LOC_CITY_NAME_NARANJO,Resource -1 (x0),Origin Yields,0.00,1.00,13.00,1.00,1.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
151, Route Started, LOC_CITY_NAME_CHICHEN_ITZA, LOC_CITY_NAME_NARANJO,Resource -1 (x0),Origin Yields,3.00,3.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
154, Route Started, LOC_CITY_NAME_SINGAPORE, LOC_CITY_NAME_CHADI_MAPU,Resource -1 (x0),Origin Yields,0.00,1.00,3.00,1.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
157, Route Ended (War Declared), LOC_CITY_NAME_CARTAGENA_DE_INDIAS, LOC_CITY_NAME_LISBON,Resource -1 (x0),Origin Yields,0.00,0.00,16.75,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
157, Route Ended (War Declared), LOC_CITY_NAME_WASHINGTON, LOC_CITY_NAME_RAPA_NUI,Resource -1 (x0),Origin Yields,0.00,0.00,12.39,0.00,1.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
157, Route Ended (Expired), LOC_CITY_NAME_VALLETTA, LOC_CITY_NAME_NARANJO,Resource -1 (x0),Origin Yields,0.00,1.00,7.00,1.00,1.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
157, Route Ended (Expired), CROOKED THRONE, LOC_CITY_NAME_SINGAPORE,Resource -1 (x0),Origin Yields,0.00,0.00,11.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
158, Route Started, LOC_CITY_NAME_CARTAGENA_DE_INDIAS, LOC_CITY_NAME_PANAMA,Resource -1 (x0),Origin Yields,2.00,1.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
158, Route Started, LOC_CITY_NAME_VALLETTA, LOC_CITY_NAME_NARANJO,Resource -1 (x0),Origin Yields,0.00,1.00,7.00,1.00,1.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
158, Route Started, CROOKED THRONE, LOC_CITY_NAME_MBANZA_KONGO,Resource -1 (x0),Origin Yields,0.00,1.00,12.00,1.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
