Turn, Event, Origin City, Destination City, Attached Resource, Origin Yields
206, Route Started, LOC_CITY_NAME_OTTAWA, LOC_CITY_NAME_CHICAGO,Resource -1 (x0),Origin Yields,0.00,1.00,3.00,1.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
206, Route Started, LOC_CITY_NAME_CARDIFF, LOC_CITY_NAME_PHILADELPHIA,Resource -1 (x0),Origin Yields,0.00,0.00,4.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
207, Route Ended (Plundered), LOC_CITY_NAME_CARDIFF, LOC_CITY_NAME_PHILADELPHIA,Resource -1 (x0),Origin Yields,0.00,0.00,4.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
207, Route Started, LOC_CITY_NAME_NEW_YORK, LOC_CITY_NAME_BOSTON,Resource -1 (x0),Origin Yields,1.00,2.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
207, Route Ended (City Destroyed), LOC_CITY_NAME_OTTAWA, LOC_CITY_NAME_CHICAGO,Resource -1 (x0),Origin Yields,0.00,1.00,3.00,1.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
207, Route Started, LOC_CITY_NAME_OTTAWA, LOC_CITY_NAME_LOJA,Resource -1 (x0),Origin Yields,0.00,0.00,4.00,1.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
212, Route Ended (Expired), LOC_CITY_NAME_JERUSALEM, LOC_CITY_NAME_NGULU_MAPU,Resource -1 (x0),Origin Yields,1.00,1.00,4.00,1.00,1.00,1.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
213, Route Started, LOC_CITY_NAME_CARDIFF, LOC_CITY_NAME_BOGOTA,Resource -1 (x0),Origin Yields,0.00,0.00,6.00,1.00,0.00,1.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
213, Route Started, LOC_CITY_NAME_JERUSALEM, LOC_CITY_NAME_KWILA,Resource -1 (x0),Origin Yields,0.00,1.00,3.00,1.00,1.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
216, Route Started, LOC_CITY_NAME_LISBON, LOC_CITY_NAME_WASHINGTON,Resource -1 (x0),Origin Yields,0.00,1.00,3.00,1.00,0.00,1.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
218, Route Ended (Expired), LOC_CITY_NAME_CHICHEN_ITZA, LOC_CITY_NAME_YOKIB,Resource -1 (x0),Origin Yields,4.00,4.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
219, Route Ended (Expired), LOC_CITY_NAME_HATTUSA, WEST Port,Resource -1 (x0),Origin Yields,2.00,0.00,7.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,2.00,0.00,0.00,0.00
219, Route Started, LOC_CITY_NAME_CHICHEN_ITZA, LOC_CITY_NAME_NARANJO,Resource -1 (x0),Origin Yields,5.00,3.00,0.00,0.00,0.00,0.00,Destination Yields,0.00,0.00,0.00,0.00,0.00,0.00
