Game Turn, Player, Action, Belief, City
82, 22, Adopt Religion, N/A, LOC_CITY_NAME_VALLETTA
82, 23, Adopt Religion, N/A, LOC_CITY_NAME_PRESLAV
82, 24, Adopt Religion, N/A, LOC_CITY_NAME_JERUSALEM
82, 2, Add belief to LOC_RELIGION_SHINTO, BELIEF_WAT, N/A
82, 0, Adopt Religion, N/A, LOC_CITY_NAME_NARANJO
82, 0, Adopt Religion, N/A, LOC_CITY_NAME_PALENQUE_MAYA
82, 0, Adopt Religion, N/A, LOC_CITY_NAME_YOKIB
82, 1, Adopt Religion, N/A, CROOKED THRONE
82, 1, Adopt Religion, N/A, Verrinok
82, 1, Adopt Religion, N/A, Green Vale
82, 2, Adopt Religion, N/A, LOC_CITY_NAME_NGULU_MAPU
82, 2, Adopt Religion, N/A, LOC_CITY_NAME_MAMULL_MAPU
82, 2, Adopt Religion, N/A, LOC_CITY_NAME_WENTE_MAPU
82, 2, Adopt Religion, N/A, LOC_CITY_NAME_PUEL_MAPU
82, 2, Adopt Religion, N/A, LOC_CITY_NAME_CHADI_MAPU
82, 3, Adopt Religion, N/A, LOC_CITY_NAME_STIRLING
82, 3, Adopt Religion, N/A, LOC_CITY_NAME_CULLEN
82, 3, Adopt Religion, N/A, LOC_CITY_NAME_ROXBURGH
82, 4, Adopt Religion, N/A, LOC_CITY_NAME_BOGOTA
82, 4, Adopt Religion, N/A, LOC_CITY_NAME_CARTAGENA_DE_INDIAS
82, 4, Adopt Religion, N/A, LOC_CITY_NAME_PANAMA
82, 4, Adopt Religion, N/A, LOC_CITY_NAME_QUITO
82, 5, Adopt Religion, N/A, LOC_CITY_NAME_SPARTA
82, 5, Adopt Religion, N/A, LOC_CITY_NAME_ATHENS
82, 5, Adopt Religion, N/A, LOC_CITY_NAME_OLYMPIA
82, 6, Adopt Religion, N/A, LOC_CITY_NAME_WASHINGTON
82, 6, Adopt Religion, N/A, LOC_CITY_NAME_CHICAGO
82, 6, Adopt Religion, N/A, LOC_CITY_NAME_NEW_YORK
82, 7, Adopt Religion, N/A, LOC_CITY_NAME_OTTAWA
82, 7, Adopt Religion, N/A, LOC_CITY_NAME_MONTREAL
82, 8, Adopt Religion, N/A, LOC_CITY_NAME_MBANZA_KONGO
82, 8, Adopt Religion, N/A, LOC_CITY_NAME_MBUMBI
82, 8, Adopt Religion, N/A, LOC_CITY_NAME_KWILA
82, 8, Adopt Religion, N/A, LOC_CITY_NAME_MBWILA
82, 8, Adopt Religion, N/A, LOC_CITY_NAME_BAKAVU
82, 9, Adopt Religion, N/A, LOC_CITY_NAME_MAJAPAHIT
82, 9, Adopt Religion, N/A, LOC_CITY_NAME_TUBAN
82, 9, Adopt Religion, N/A, LOC_CITY_NAME_BANJARMASIN
82, 10, Adopt Religion, N/A, LOC_CITY_NAME_CARDIFF
82, 11, Adopt Religion, N/A, LOC_CITY_NAME_KANDY
82, 12, Adopt Religion, N/A, LOC_CITY_NAME_LISBON
82, 13, Adopt Religion, N/A, LOC_CITY_NAME_RAPA_NUI
82, 14, Adopt Religion, N/A, LOC_CITY_NAME_MOHENJO_DARO
82, 15, Adopt Religion, N/A, LOC_CITY_NAME_CAGUANA
82, 16, Adopt Religion, N/A, LOC_CITY_NAME_ARMAGH
82, 17, Adopt Religion, N/A, LOC_CITY_NAME_HONG_KONG
82, 18, Adopt Religion, N/A, LOC_CITY_NAME_HATTUSA
82, 19, Adopt Religion, N/A, LOC_CITY_NAME_SINGAPORE
82, 20, Adopt Religion, N/A, LOC_CITY_NAME_BABYLON
82, 21, Adopt Religion, N/A, LOC_CITY_NAME_LA_VENTA
82, 22, Adopt Religion, N/A, LOC_CITY_NAME_VALLETTA
82, 23, Adopt Religion, N/A, LOC_CITY_NAME_PRESLAV
82, 24, Adopt Religion, N/A, LOC_CITY_NAME_JERUSALEM
82, 7, Found Religion, RELIGION_HINDUISM, N/A
82, 7, Add belief to LOC_RELIGION_HINDUISM, BELIEF_WARRIOR_MONKS, N/A
82, 0, Adopt Religion, N/A, LOC_CITY_NAME_NARANJO
82, 0, Adopt Religion, N/A, LOC_CITY_NAME_PALENQUE_MAYA
82, 0, Adopt Religion, N/A, LOC_CITY_NAME_YOKIB
82, 1, Adopt Religion, N/A, CROOKED THRONE
82, 1, Adopt Religion, N/A, Verrinok
82, 1, Adopt Religion, N/A, Green Vale
82, 2, Adopt Religion, N/A, LOC_CITY_NAME_NGULU_MAPU
82, 2, Adopt Religion, N/A, LOC_CITY_NAME_MAMULL_MAPU
82, 2, Adopt Religion, N/A, LOC_CITY_NAME_WENTE_MAPU
82, 2, Adopt Religion, N/A, LOC_CITY_NAME_PUEL_MAPU
82, 2, Adopt Religion, N/A, LOC_CITY_NAME_CHADI_MAPU
82, 3, Adopt Religion, N/A, LOC_CITY_NAME_STIRLING
82, 3, Adopt Religion, N/A, LOC_CITY_NAME_CULLEN
82, 3, Adopt Religion, N/A, LOC_CITY_NAME_ROXBURGH
82, 4, Adopt Religion, N/A, LOC_CITY_NAME_BOGOTA
82, 4, Adopt Religion, N/A, LOC_CITY_NAME_CARTAGENA_DE_INDIAS
82, 4, Adopt Religion, N/A, LOC_CITY_NAME_PANAMA
82, 4, Adopt Religion, N/A, LOC_CITY_NAME_QUITO
82, 5, Adopt Religion, N/A, LOC_CITY_NAME_SPARTA
82, 5, Adopt Religion, N/A, LOC_CITY_NAME_ATHENS
82, 5, Adopt Religion, N/A, LOC_CITY_NAME_OLYMPIA
82, 6, Adopt Religion, N/A, LOC_CITY_NAME_WASHINGTON
82, 6, Adopt Religion, N/A, LOC_CITY_NAME_CHICAGO
82, 6, Adopt Religion, N/A, LOC_CITY_NAME_NEW_YORK
82, 7, Adopt Religion, N/A, LOC_CITY_NAME_OTTAWA
82, 7, Adopt Religion, N/A, LOC_CITY_NAME_MONTREAL
82, 8, Adopt Religion, N/A, LOC_CITY_NAME_MBANZA_KONGO
82, 8, Adopt Religion, N/A, LOC_CITY_NAME_MBUMBI
82, 8, Adopt Religion, N/A, LOC_CITY_NAME_KWILA
82, 8, Adopt Religion, N/A, LOC_CITY_NAME_MBWILA
82, 8, Adopt Religion, N/A, LOC_CITY_NAME_BAKAVU
82, 9, Adopt Religion, N/A, LOC_CITY_NAME_MAJAPAHIT
82, 9, Adopt Religion, N/A, LOC_CITY_NAME_TUBAN
82, 9, Adopt Religion, N/A, LOC_CITY_NAME_BANJARMASIN
82, 10, Adopt Religion, N/A, LOC_CITY_NAME_CARDIFF
82, 11, Adopt Religion, N/A, LOC_CITY_NAME_KANDY
82, 12, Adopt Religion, N/A, LOC_CITY_NAME_LISBON
82, 13, Adopt Religion, N/A, LOC_CITY_NAME_RAPA_NUI
82, 14, Adopt Religion, N/A, LOC_CITY_NAME_MOHENJO_DARO
82, 15, Adopt Religion, N/A, LOC_CITY_NAME_CAGUANA
82, 16, Adopt Religion, N/A, LOC_CITY_NAME_ARMAGH
82, 18, Adopt Religion, N/A, LOC_CITY_NAME_HATTUSA
82, 19, Adopt Religion, N/A, LOC_CITY_NAME_SINGAPORE
82, 20, Adopt Religion, N/A, LOC_CITY_NAME_BABYLON
82, 21, Adopt Religion, N/A, LOC_CITY_NAME_LA_VENTA
82, 22, Adopt Religion, N/A, LOC_CITY_NAME_VALLETTA
82, 23, Adopt Religion, N/A, LOC_CITY_NAME_PRESLAV
82, 24, Adopt Religion, N/A, LOC_CITY_NAME_JERUSALEM
82, 7, Add belief to LOC_RELIGION_HINDUISM, BELIEF_MEETING_HOUSE, N/A
82, 0, Adopt Religion, N/A, LOC_CITY_NAME_NARANJO
82, 0, Adopt Religion, N/A, LOC_CITY_NAME_PALENQUE_MAYA
82, 0, Adopt Religion, N/A, LOC_CITY_NAME_YOKIB
82, 1, Adopt Religion, N/A, CROOKED THRONE
82, 1, Adopt Religion, N/A, Verrinok
82, 1, Adopt Religion, N/A, Green Vale
82, 2, Adopt Religion, N/A, LOC_CITY_NAME_NGULU_MAPU
82, 2, Adopt Religion, N/A, LOC_CITY_NAME_MAMULL_MAPU
82, 2, Adopt Religion, N/A, LOC_CITY_NAME_WENTE_MAPU
82, 2, Adopt Religion, N/A, LOC_CITY_NAME_PUEL_MAPU
82, 2, Adopt Religion, N/A, LOC_CITY_NAME_CHADI_MAPU
82, 3, Adopt Religion, N/A, LOC_CITY_NAME_STIRLING
82, 3, Adopt Religion, N/A, LOC_CITY_NAME_CULLEN
82, 3, Adopt Religion, N/A, LOC_CITY_NAME_ROXBURGH
82, 4, Adopt Religion, N/A, LOC_CITY_NAME_BOGOTA
82, 4, Adopt Religion, N/A, LOC_CITY_NAME_CARTAGENA_DE_INDIAS
82, 4, Adopt Religion, N/A, LOC_CITY_NAME_PANAMA
82, 4, Adopt Religion, N/A, LOC_CITY_NAME_QUITO
82, 5, Adopt Religion, N/A, LOC_CITY_NAME_SPARTA
82, 5, Adopt Religion, N/A, LOC_CITY_NAME_ATHENS
82, 5, Adopt Religion, N/A, LOC_CITY_NAME_OLYMPIA
82, 6, Adopt Religion, N/A, LOC_CITY_NAME_WASHINGTON
82, 6, Adopt Religion, N/A, LOC_CITY_NAME_CHICAGO
82, 6, Adopt Religion, N/A, LOC_CITY_NAME_NEW_YORK
82, 7, Adopt Religion, N/A, LOC_CITY_NAME_OTTAWA
82, 7, Adopt Religion, N/A, LOC_CITY_NAME_MONTREAL
82, 8, Adopt Religion, N/A, LOC_CITY_NAME_MBANZA_KONGO
82, 8, Adopt Religion, N/A, LOC_CITY_NAME_MBUMBI
82, 8, Adopt Religion, N/A, LOC_CITY_NAME_KWILA
82, 8, Adopt Religion, N/A, LOC_CITY_NAME_MBWILA
82, 8, Adopt Religion, N/A, LOC_CITY_NAME_BAKAVU
82, 9, Adopt Religion, N/A, LOC_CITY_NAME_MAJAPAHIT
82, 9, Adopt Religion, N/A, LOC_CITY_NAME_TUBAN
82, 9, Adopt Religion, N/A, LOC_CITY_NAME_BANJARMASIN
82, 10, Adopt Religion, N/A, LOC_CITY_NAME_CARDIFF
82, 11, Adopt Religion, N/A, LOC_CITY_NAME_KANDY
82, 12, Adopt Religion, N/A, LOC_CITY_NAME_LISBON
82, 13, Adopt Religion, N/A, LOC_CITY_NAME_RAPA_NUI
82, 14, Adopt Religion, N/A, LOC_CITY_NAME_MOHENJO_DARO
82, 15, Adopt Religion, N/A, LOC_CITY_NAME_CAGUANA
82, 16, Adopt Religion, N/A, LOC_CITY_NAME_ARMAGH
82, 18, Adopt Religion, N/A, LOC_CITY_NAME_HATTUSA
82, 19, Adopt Religion, N/A, LOC_CITY_NAME_SINGAPORE
82, 20, Adopt Religion, N/A, LOC_CITY_NAME_BABYLON
82, 21, Adopt Religion, N/A, LOC_CITY_NAME_LA_VENTA
82, 22, Adopt Religion, N/A, LOC_CITY_NAME_VALLETTA
82, 23, Adopt Religion, N/A, LOC_CITY_NAME_PRESLAV
82, 24, Adopt Religion, N/A, LOC_CITY_NAME_JERUSALEM
104, 6, Found Religion, RELIGION_PROTESTANTISM, N/A
104, 6, Add belief to LOC_RELIGION_PROTESTANTISM, BELIEF_DIVINE_INSPIRATION, N/A
104, 0, Adopt Religion, N/A, LOC_CITY_NAME_NARANJO
104, 0, Adopt Religion, N/A, LOC_CITY_NAME_PALENQUE_MAYA
104, 0, Adopt Religion, N/A, LOC_CITY_NAME_YOKIB
104, 1, Adopt Religion, N/A, CROOKED THRONE
104, 1, Adopt Religion, N/A, Verrinok
104, 1, Adopt Religion, N/A, Green Vale
104, 1, Adopt Religion, N/A, Nerevos
104, 2, Adopt Religion, N/A, LOC_CITY_NAME_NGULU_MAPU
104, 2, Adopt Religion, N/A, LOC_CITY_NAME_MAMULL_MAPU
104, 2, Adopt Religion, N/A, LOC_CITY_NAME_WENTE_MAPU
104, 2, Adopt Religion, N/A, LOC_CITY_NAME_PUEL_MAPU
104, 2, Adopt Religion, N/A, LOC_CITY_NAME_CHADI_MAPU
104, 3, Adopt Religion, N/A, LOC_CITY_NAME_STIRLING
104, 3, Adopt Religion, N/A, LOC_CITY_NAME_CULLEN
104, 3, Adopt Religion, N/A, LOC_CITY_NAME_ROXBURGH
104, 3, Adopt Religion, N/A, LOC_CITY_NAME_CAGUANA
104, 4, Adopt Religion, N/A, LOC_CITY_NAME_BOGOTA
104, 4, Adopt Religion, N/A, LOC_CITY_NAME_CARTAGENA_DE_INDIAS
104, 4, Adopt Religion, N/A, LOC_CITY_NAME_PANAMA
104, 4, Adopt Religion, N/A, LOC_CITY_NAME_QUITO
104, 5, Adopt Religion, N/A, LOC_CITY_NAME_SPARTA
104, 5, Adopt Religion, N/A, LOC_CITY_NAME_ATHENS
104, 5, Adopt Religion, N/A, LOC_CITY_NAME_OLYMPIA
104, 6, Adopt Religion, N/A, LOC_CITY_NAME_WASHINGTON
104, 6, Adopt Religion, N/A, LOC_CITY_NAME_CHICAGO
104, 6, Adopt Religion, N/A, LOC_CITY_NAME_NEW_YORK
104, 6, Adopt Religion, N/A, LOC_CITY_NAME_BOSTON
104, 6, Adopt Religion, N/A, LOC_CITY_NAME_NEW_ORLEANS
104, 7, Adopt Religion, N/A, LOC_CITY_NAME_OTTAWA
104, 7, Adopt Religion, N/A, LOC_CITY_NAME_MONTREAL
104, 7, Adopt Religion, N/A, LOC_CITY_NAME_HAMILTON
104, 8, Adopt Religion, N/A, LOC_CITY_NAME_MBANZA_KONGO
104, 8, Adopt Religion, N/A, LOC_CITY_NAME_MBUMBI
104, 8, Adopt Religion, N/A, LOC_CITY_NAME_KWILA
104, 8, Adopt Religion, N/A, LOC_CITY_NAME_MBWILA
104, 8, Adopt Religion, N/A, LOC_CITY_NAME_BAKAVU
104, 9, Adopt Religion, N/A, LOC_CITY_NAME_MAJAPAHIT
104, 9, Adopt Religion, N/A, LOC_CITY_NAME_TUBAN
104, 9, Adopt Religion, N/A, LOC_CITY_NAME_BANJARMASIN
104, 10, Adopt Religion, N/A, LOC_CITY_NAME_CARDIFF
104, 11, Adopt Religion, N/A, LOC_CITY_NAME_KANDY
104, 12, Adopt Religion, N/A, LOC_CITY_NAME_LISBON
104, 13, Adopt Religion, N/A, LOC_CITY_NAME_RAPA_NUI
104, 14, Adopt Religion, N/A, LOC_CITY_NAME_MOHENJO_DARO
104, 16, Adopt Religion, N/A, LOC_CITY_NAME_ARMAGH
104, 18, Adopt Religion, N/A, LOC_CITY_NAME_HATTUSA
104, 19, Adopt Religion, N/A, LOC_CITY_NAME_SINGAPORE
104, 20, Adopt Religion, N/A, LOC_CITY_NAME_BABYLON
104, 21, Adopt Religion, N/A, LOC_CITY_NAME_LA_VENTA
104, 22, Adopt Religion, N/A, LOC_CITY_NAME_VALLETTA
104, 23, Adopt Religion, N/A, LOC_CITY_NAME_PRESLAV
104, 24, Adopt Religion, N/A, LOC_CITY_NAME_JERUSALEM
104, 6, Add belief to LOC_RELIGION_PROTESTANTISM, BELIEF_GURDWARA, N/A
104, 0, Adopt Religion, N/A, LOC_CITY_NAME_NARANJO
104, 0, Adopt Religion, N/A, LOC_CITY_NAME_PALENQUE_MAYA
104, 0, Adopt Religion, N/A, LOC_CITY_NAME_YOKIB
104, 1, Adopt Religion, N/A, CROOKED THRONE
104, 1, Adopt Religion, N/A, Verrinok
104, 1, Adopt Religion, N/A, Green Vale
104, 1, Adopt Religion, N/A, Nerevos
104, 2, Adopt Religion, N/A, LOC_CITY_NAME_NGULU_MAPU
104, 2, Adopt Religion, N/A, LOC_CITY_NAME_MAMULL_MAPU
104, 2, Adopt Religion, N/A, LOC_CITY_NAME_WENTE_MAPU
104, 2, Adopt Religion, N/A, LOC_CITY_NAME_PUEL_MAPU
104, 2, Adopt Religion, N/A, LOC_CITY_NAME_CHADI_MAPU
104, 3, Adopt Religion, N/A, LOC_CITY_NAME_STIRLING
104, 3, Adopt Religion, N/A, LOC_CITY_NAME_CULLEN
104, 3, Adopt Religion, N/A, LOC_CITY_NAME_ROXBURGH
104, 3, Adopt Religion, N/A, LOC_CITY_NAME_CAGUANA
104, 4, Adopt Religion, N/A, LOC_CITY_NAME_BOGOTA
104, 4, Adopt Religion, N/A, LOC_CITY_NAME_CARTAGENA_DE_INDIAS
104, 4, Adopt Religion, N/A, LOC_CITY_NAME_PANAMA
104, 4, Adopt Religion, N/A, LOC_CITY_NAME_QUITO
104, 5, Adopt Religion, N/A, LOC_CITY_NAME_SPARTA
104, 5, Adopt Religion, N/A, LOC_CITY_NAME_ATHENS
104, 5, Adopt Religion, N/A, LOC_CITY_NAME_OLYMPIA
104, 6, Adopt Religion, N/A, LOC_CITY_NAME_WASHINGTON
104, 6, Adopt Religion, N/A, LOC_CITY_NAME_CHICAGO
104, 6, Adopt Religion, N/A, LOC_CITY_NAME_NEW_YORK
104, 6, Adopt Religion, N/A, LOC_CITY_NAME_BOSTON
104, 6, Adopt Religion, N/A, LOC_CITY_NAME_NEW_ORLEANS
104, 7, Adopt Religion, N/A, LOC_CITY_NAME_OTTAWA
104, 7, Adopt Religion, N/A, LOC_CITY_NAME_MONTREAL
104, 7, Adopt Religion, N/A, LOC_CITY_NAME_HAMILTON
104, 8, Adopt Religion, N/A, LOC_CITY_NAME_MBANZA_KONGO
104, 8, Adopt Religion, N/A, LOC_CITY_NAME_MBUMBI
104, 8, Adopt Religion, N/A, LOC_CITY_NAME_KWILA
104, 8, Adopt Religion, N/A, LOC_CITY_NAME_MBWILA
104, 8, Adopt Religion, N/A, LOC_CITY_NAME_BAKAVU
104, 9, Adopt Religion, N/A, LOC_CITY_NAME_MAJAPAHIT
104, 9, Adopt Religion, N/A, LOC_CITY_NAME_TUBAN
104, 9, Adopt Religion, N/A, LOC_CITY_NAME_BANJARMASIN
104, 10, Adopt Religion, N/A, LOC_CITY_NAME_CARDIFF
104, 11, Adopt Religion, N/A, LOC_CITY_NAME_KANDY
104, 12, Adopt Religion, N/A, LOC_CITY_NAME_LISBON
104, 13, Adopt Religion, N/A, LOC_CITY_NAME_RAPA_NUI
104, 14, Adopt Religion, N/A, LOC_CITY_NAME_MOHENJO_DARO
104, 16, Adopt Religion, N/A, LOC_CITY_NAME_ARMAGH
104, 18, Adopt Religion, N/A, LOC_CITY_NAME_HATTUSA
104, 19, Adopt Religion, N/A, LOC_CITY_NAME_SINGAPORE
104, 20, Adopt Religion, N/A, LOC_CITY_NAME_BABYLON
104, 21, Adopt Religion, N/A, LOC_CITY_NAME_LA_VENTA
104, 22, Adopt Religion, N/A, LOC_CITY_NAME_VALLETTA
104, 23, Adopt Religion, N/A, LOC_CITY_NAME_PRESLAV
104, 24, Adopt Religion, N/A, LOC_CITY_NAME_JERUSALEM
